URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,IsLegit
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
19,13,0,2,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,0
23,17,0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
70,10,0,2,0,0,0,0.0,55,0.786,0,0.0,1,1,0,5,0.1,1,0
20,13,0,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
23,15,0,3,0,0,0,0.0,13,0.565,0,0.0,0,0,0,2,0.087,1,0
93,7,0,2,0,0,0,0.0,69,0.742,10,0.108,1,1,0,4,0.065,1,0
86,7,0,2,0,0,0,0.0,65,0.756,7,0.081,1,1,0,4,0.07,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
61,43,0,3,1,0,0,0.0,26,0.426,22,0.361,0,0,0,5,0.082,1,0
36,27,0,3,1,0,0,0.0,18,0.5,6,0.167,0,0,0,4,0.111,1,0
21,14,0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
49,41,0,3,1,0,0,0.0,24,0.49,15,0.306,0,0,0,2,0.041,1,0
37,29,0,3,1,0,0,0.0,23,0.622,0,0.0,0,0,0,2,0.054,1,0
35,26,0,3,1,0,0,0.0,22,0.629,2,0.057,0,0,0,3,0.086,1,0
82,74,0,4,2,0,0,0.0,66,0.805,5,0.061,0,0,0,3,0.037,1,0
24,16,0,3,1,0,0,0.0,14,0.583,0,0.0,0,0,0,3,0.125,0,0
26,20,0,2,2,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
76,16,0,2,1,0,0,0.0,56,0.737,8,0.105,0,0,0,4,0.053,1,0
18,12,0,3,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,0,0
37,28,0,3,1,0,0,0.0,23,0.622,3,0.081,0,0,0,3,0.081,1,0
43,35,0,2,2,0,0,0.0,31,0.721,1,0.023,0,0,0,3,0.07,1,0
30,23,0,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,0
39,30,0,3,1,0,0,0.0,14,0.359,11,0.282,0,0,0,6,0.154,1,0
25,18,0,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
26,20,0,4,2,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
37,30,0,2,2,0,0,0.0,23,0.622,0,0.0,0,0,0,2,0.054,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
63,32,0,2,4,0,0,0.0,45,0.714,0,0.0,1,1,0,9,0.175,0,0
27,18,0,3,1,0,0,0.0,15,0.556,1,0.037,0,0,0,3,0.111,1,0
27,21,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,0
36,30,0,3,1,0,0,0.0,24,0.667,0,0.0,0,0,0,1,0.028,0,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
30,22,0,3,1,0,0,0.0,19,0.633,0,0.0,0,0,0,3,0.1,1,0
22,15,0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
22,15,0,3,2,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,0
38,31,0,2,2,0,0,0.0,24,0.632,0,0.0,0,0,0,2,0.053,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
21,15,0,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
43,34,0,3,2,0,0,0.0,25,0.581,6,0.14,0,0,0,4,0.093,1,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
40,25,0,3,1,0,0,0.0,28,0.7,0,0.0,0,0,0,4,0.1,1,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
37,29,0,2,1,0,0,0.0,27,0.73,0,0.0,0,0,0,3,0.081,0,0
32,26,0,3,2,0,0,0.0,19,0.594,0,0.0,0,0,0,2,0.062,0,0
26,18,0,3,1,0,0,0.0,14,0.538,2,0.077,0,0,0,2,0.077,1,0
29,23,0,3,1,0,0,0.0,19,0.655,0,0.0,0,0,0,3,0.103,0,0
49,37,0,3,1,0,0,0.0,36,0.735,1,0.02,1,1,0,3,0.102,0,0
36,27,0,3,1,0,0,0.0,18,0.5,6,0.167,0,0,0,4,0.111,1,0
25,19,0,3,1,0,0,0.0,10,0.4,3,0.12,0,0,0,1,0.04,0,0
42,17,0,3,1,0,0,0.0,23,0.548,3,0.071,0,0,0,8,0.19,1,0
41,32,0,3,1,0,0,0.0,16,0.39,14,0.341,0,0,0,3,0.073,1,0
32,23,0,3,1,0,0,0.0,20,0.625,0,0.0,0,0,0,4,0.125,1,0
162,13,1,3,2,0,0,0.0,85,0.525,28,0.173,4,3,0,19,0.16,1,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
28,22,0,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
45,36,0,3,1,0,0,0.0,31,0.689,3,0.067,0,0,0,3,0.067,1,0
64,14,0,4,0,0,0,0.0,34,0.531,18,0.281,0,0,0,4,0.062,1,0
32,25,0,2,2,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,1
27,20,0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
24,17,0,2,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
30,23,0,2,2,0,0,0.0,15,0.5,0,0.0,0,0,0,3,0.1,1,1
73,24,0,4,1,0,0,0.0,37,0.507,16,0.219,1,1,0,10,0.164,1,0
21,15,0,3,0,0,0,0.0,12,0.571,0,0.0,0,0,0,2,0.095,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
34,25,0,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,0
17,10,0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
83,38,0,3,2,0,0,0.0,38,0.458,27,0.325,0,0,0,10,0.12,1,0
38,31,0,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
23,16,0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
62,43,0,3,1,0,0,0.0,29,0.468,20,0.323,0,0,0,5,0.081,1,0
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
70,45,0,2,2,0,0,0.0,46,0.657,8,0.114,0,0,0,8,0.114,1,0
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
31,24,0,2,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
62,54,0,3,1,0,0,0.0,25,0.403,27,0.435,0,0,0,2,0.032,1,0
17,10,0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1
122,21,0,2,0,0,0,0.0,89,0.73,4,0.033,0,0,0,17,0.139,1,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
37,30,0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
18,12,0,2,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,0,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
88,15,0,2,1,0,0,0.0,64,0.727,12,0.136,0,0,0,4,0.045,1,0
65,21,0,3,0,0,0,0.0,50,0.769,0,0.0,0,0,0,7,0.108,1,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
18,11,0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
31,23,0,2,1,0,0,0.0,6,0.194,15,0.484,0,0,0,3,0.097,0,0
28,21,0,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
23,16,0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,0
24,18,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,0
36,29,0,5,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
34,27,0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
23,16,0,3,1,0,0,0.0,7,0.304,3,0.13,0,0,0,1,0.043,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
25,18,0,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
24,17,0,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
22,15,0,3,1,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
37,30,0,2,1,0,0,0.0,25,0.676,0,0.0,0,0,0,1,0.027,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
18,11,0,2,1,0,0,0.0,5,0.278,1,0.056,0,0,0,1,0.056,0,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
23,16,0,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1
32,25,0,2,1,0,0,0.0,23,0.719,0,0.0,0,0,0,2,0.062,0,0
43,36,0,3,1,0,0,0.0,25,0.581,6,0.14,0,0,0,5,0.116,0,0
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
23,17,0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,0
26,19,0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
20,13,0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
28,22,0,2,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
39,30,0,3,1,0,0,0.0,25,0.641,0,0.0,0,0,0,2,0.051,1,0
18,11,0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
34,27,0,3,0,0,0,0.0,26,0.765,0,0.0,0,0,0,1,0.029,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
19,13,0,3,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,0
35,29,0,3,2,0,0,0.0,19,0.543,3,0.086,0,0,0,2,0.057,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
31,24,0,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1
36,29,0,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1
33,26,0,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,1
79,19,0,2,0,0,0,0.0,61,0.772,0,0.0,0,0,0,10,0.127,1,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
40,32,0,2,1,0,0,0.0,29,0.725,0,0.0,0,0,0,3,0.075,1,0
40,34,0,3,2,0,0,0.0,27,0.675,0,0.0,0,0,0,2,0.05,0,0
216,53,0,3,5,0,0,0.0,148,0.685,25,0.116,5,2,0,25,0.148,0,0
87,7,0,2,0,0,0,0.0,66,0.759,7,0.08,1,1,0,4,0.069,1,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
20,13,0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
29,21,0,3,1,0,0,0.0,14,0.483,4,0.138,0,0,0,3,0.103,1,0
22,15,0,3,2,0,0,0.0,6,0.273,3,0.136,0,0,0,2,0.091,0,0
33,21,0,2,1,0,0,0.0,21,0.636,1,0.03,0,0,0,3,0.091,1,0
52,43,0,3,1,0,0,0.0,36,0.692,2,0.038,0,0,0,6,0.115,1,0
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
19,13,0,3,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,0
40,33,0,3,1,0,0,0.0,27,0.675,0,0.0,0,0,0,1,0.025,1,1
19,12,0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
30,21,0,3,1,0,0,0.0,19,0.633,0,0.0,0,0,0,3,0.1,1,0
124,12,0,2,1,0,0,0.0,60,0.484,40,0.323,1,1,0,14,0.129,1,0
49,43,0,3,3,0,0,0.0,31,0.633,1,0.02,0,0,0,6,0.122,0,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
40,14,0,2,1,0,0,0.0,27,0.675,0,0.0,0,0,0,5,0.125,1,0
49,36,0,3,1,0,0,0.0,29,0.592,7,0.143,0,0,0,6,0.122,0,0
27,18,0,3,1,0,0,0.0,15,0.556,1,0.037,0,0,0,3,0.111,1,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
23,17,0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
21,14,0,3,1,0,0,0.0,7,0.333,2,0.095,0,0,0,1,0.048,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
37,30,0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1
78,46,0,3,4,0,0,0.0,48,0.615,10,0.128,0,0,0,12,0.154,1,0
23,16,0,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1
81,73,0,4,2,0,0,0.0,60,0.741,10,0.123,0,0,0,3,0.037,1,0
24,18,0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
28,22,0,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,0
28,21,0,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1
36,29,0,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1
47,41,0,2,1,0,0,0.0,13,0.277,22,0.468,0,0,0,1,0.021,0,0
30,23,0,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1
39,33,0,3,2,0,0,0.0,25,0.641,0,0.0,0,0,0,3,0.077,0,0
31,25,0,3,2,0,0,0.0,18,0.581,0,0.0,0,0,0,2,0.065,0,0
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
20,13,0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
27,21,0,3,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,0
107,74,0,4,2,0,0,0.0,81,0.757,11,0.103,1,1,0,5,0.065,1,0
37,30,0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1
26,20,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,0
24,18,0,2,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,0
30,23,0,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
28,21,0,2,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1
18,11,0,2,1,0,0,0.0,4,0.222,1,0.056,0,0,0,1,0.056,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
45,38,0,3,4,0,0,0.0,25,0.556,3,0.067,0,0,0,6,0.133,0,0
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
43,34,0,3,1,0,0,0.0,22,0.512,7,0.163,0,0,0,6,0.14,1,0
32,25,0,2,2,0,0,0.0,17,0.531,0,0.0,0,0,0,3,0.094,1,1
19,13,0,3,1,0,0,0.0,10,0.526,0,0.0,0,0,0,2,0.105,0,0
24,17,0,3,0,0,0,0.0,15,0.625,0,0.0,0,0,0,1,0.042,1,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
50,42,0,3,1,0,0,0.0,28,0.56,12,0.24,0,0,0,2,0.04,1,0
46,16,0,3,0,0,0,0.0,33,0.717,0,0.0,0,0,0,5,0.109,1,0
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
94,26,0,3,1,0,0,0.0,56,0.596,18,0.191,0,0,0,12,0.128,1,0
28,21,0,3,1,0,0,0.0,11,0.393,4,0.143,0,0,0,1,0.036,1,1
61,40,0,2,1,0,0,0.0,43,0.705,4,0.066,0,0,0,6,0.098,1,0
23,16,0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
25,19,0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
50,41,0,3,1,0,0,0.0,31,0.62,5,0.1,0,0,0,6,0.12,1,0
22,15,0,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
36,29,0,2,2,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
21,15,0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
36,27,0,3,1,0,0,0.0,23,0.639,2,0.056,0,0,0,3,0.083,1,0
30,22,0,4,1,0,0,0.0,13,0.433,6,0.2,0,0,0,3,0.1,1,0
29,23,0,2,2,0,0,0.0,16,0.552,0,0.0,0,0,0,2,0.069,0,0
30,24,0,3,2,0,0,0.0,16,0.533,0,0.0,0,0,0,3,0.1,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
20,13,0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
38,31,0,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,1
23,16,0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
25,18,0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,0
36,29,0,2,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1
78,17,0,3,1,0,0,0.0,55,0.705,0,0.0,0,0,0,11,0.141,1,0
53,44,0,2,2,0,0,0.0,41,0.774,0,0.0,0,0,0,4,0.075,1,0
26,19,0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
26,20,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
32,25,0,2,2,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
21,15,0,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
34,25,0,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,0
25,18,0,2,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
20,14,0,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,0
37,30,0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1
21,15,0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
25,18,0,2,0,0,0,0.0,2,0.08,15,0.6,0,0,0,1,0.04,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
21,14,0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
31,23,0,3,1,0,0,0.0,19,0.613,2,0.065,0,0,0,2,0.065,1,0
22,16,0,4,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
42,34,0,2,2,0,0,0.0,29,0.69,2,0.048,0,0,0,3,0.071,1,0
17,9,0,2,0,0,0,0.0,8,0.471,0,0.0,0,0,0,1,0.059,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
29,21,0,3,0,0,0,0.0,19,0.655,0,0.0,0,0,0,2,0.069,1,0
27,21,0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
24,17,0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
21,14,0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
31,24,0,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,0
21,14,0,2,1,0,0,0.0,7,0.333,1,0.048,0,0,0,1,0.048,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
36,29,0,2,2,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,1
40,34,0,2,3,0,0,0.0,24,0.6,0,0.0,0,0,0,5,0.125,0,0
58,42,0,3,1,0,0,0.0,38,0.655,7,0.121,0,0,0,5,0.086,1,0
64,22,0,2,1,0,0,0.0,48,0.75,0,0.0,0,0,0,8,0.125,1,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
24,17,0,3,1,0,0,0.0,10,0.417,1,0.042,0,0,0,1,0.042,1,1
31,24,0,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
20,13,0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
23,17,0,2,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,0
30,22,0,3,1,0,0,0.0,20,0.667,0,0.0,0,0,0,2,0.067,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
34,14,0,2,0,0,0,0.0,25,0.735,0,0.0,0,0,0,2,0.059,0,0
35,29,0,3,2,0,0,0.0,22,0.629,0,0.0,0,0,0,2,0.057,0,0
44,35,0,3,1,0,0,0.0,33,0.75,0,0.0,0,0,0,3,0.068,1,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
24,17,0,3,1,0,0,0.0,8,0.333,2,0.083,0,0,0,2,0.083,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
39,31,0,3,1,0,0,0.0,24,0.615,5,0.128,0,0,0,2,0.051,1,0
49,13,0,2,0,0,0,0.0,30,0.612,5,0.102,0,0,0,7,0.143,0,0
72,25,0,2,2,0,0,0.0,51,0.708,9,0.125,0,0,0,5,0.069,0,0
34,27,0,2,1,0,0,0.0,19,0.559,0,0.0,0,0,0,3,0.088,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
