URLLength,DomainLength,IsDomainIP,CharContinuationRate,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpecialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,URLTitleMatchScore,HasFavicon,Robots,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,IsLegit
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,2393,3976,1,100.0,0,1,27,107,84,21,1
33,26,0,1.0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,3809,932,1,88.88888889,1,0,21,227,3,59,1
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,781,8047,1,100.0,0,1,34,96,3,78,1
22,15,0,1.0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,5117,19339,1,100.0,1,0,10,44,1,64,1
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,280,2164,1,100.0,1,1,6,28,0,6,1
24,17,0,1.0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,33,0,0.0,0,0,0,0,0,0,0
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,448,422,1,100.0,1,1,13,94,4,4,1
23,16,0,0.555555556,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,596,1445,1,0.0,1,0,7,224,0,37,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,14826,106244,1,100.0,1,1,36,282,0,22,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,189,264,1,100.0,1,1,4,29,0,6,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,4063,853,1,100.0,1,0,14,130,52,21,1
30,23,0,1.0,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1275,2797,1,0.0,1,0,7,59,0,33,1
24,17,0,0.8,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,973,4510,1,0.0,1,1,8,91,0,91,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2878,9540,1,100.0,1,0,23,105,13,62,1
45,37,0,0.515151515,3,1,0,0,0.0,28,0.622,5,0.111,0,0,0,4,0.089,1,6,67,0,0.0,0,0,0,0,0,0,0
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,627,9737,1,100.0,1,0,14,27,0,27,1
32,26,0,1.0,3,1,0,0,0.0,20,0.625,0,0.0,0,0,0,1,0.031,0,2,41,0,0.0,0,0,0,0,0,0,0
23,17,0,1.0,3,1,0,0,0.0,7,0.304,4,0.174,0,0,0,1,0.043,0,30,4915,1,100.0,0,0,3,0,0,0,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2992,3970,1,100.0,1,0,23,52,2,24,1
34,27,0,0.85,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,2,0.059,1,12381,87423,1,0.0,0,0,261,66,97,216,1
23,16,0,1.0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1182,2825,1,100.0,1,1,14,273,1,312,1
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,573,1733,1,100.0,1,0,14,62,0,29,1
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,851,9105,1,100.0,1,0,10,106,7,36,1
36,29,0,0.714285714,3,1,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,1554,13396,1,100.0,1,1,10,30,0,19,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2010,5116,1,100.0,1,0,20,103,7,56,1
34,26,0,0.545454545,3,1,0,0,0.0,24,0.706,0,0.0,0,0,0,2,0.059,1,14,100,1,0.0,0,0,0,0,0,2,0
32,26,0,0.368421053,2,3,0,0,0.0,18,0.562,0,0.0,0,0,0,3,0.094,0,2,268,0,0.0,0,0,0,0,0,0,0
26,20,0,0.583333333,3,2,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,8,41,1,0.0,0,0,0,0,0,0,0
37,21,0,1.0,3,0,0,0,0.0,27,0.73,0,0.0,0,0,0,2,0.054,1,2,46,0,0.0,0,0,0,0,0,0,0
129,25,0,1.0,3,0,0,0,0.0,106,0.822,3,0.023,4,1,0,7,0.093,1,2,138,0,0.0,0,0,0,0,0,0,0
26,17,0,0.769230769,3,1,0,0,0.0,15,0.577,0,0.0,0,0,0,3,0.115,1,108,8125,1,0.0,0,0,0,0,0,3,0
35,27,0,0.434782609,3,1,0,0,0.0,23,0.657,0,0.0,0,0,0,4,0.114,1,35,126,1,0.0,0,1,1,0,0,0,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,499,320,1,100.0,1,0,12,52,0,79,1
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,3044,32999,1,100.0,0,1,34,121,0,122,1
30,23,0,0.8125,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,825,572,1,0.0,0,0,13,42,1,56,1
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1421,9381,1,100.0,1,1,15,201,4,223,1
26,19,0,0.75,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,2105,443,1,0.0,1,0,29,14,5,14,1
53,43,0,0.333333333,3,1,0,0,0.0,37,0.698,1,0.019,0,0,0,7,0.132,1,108,8125,1,0.0,0,0,0,0,0,3,0
45,37,0,0.484848485,3,1,0,0,0.0,26,0.578,6,0.133,0,0,0,5,0.111,1,114,2273,1,0.0,0,0,1,0,1,0,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,724,2984,1,100.0,0,0,29,112,2,21,1
30,23,0,0.6,3,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1128,2680,1,100.0,1,0,36,49,2,10,1
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1014,11374,1,100.0,0,1,36,139,11,142,1
33,26,0,1.0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1271,9381,1,100.0,1,1,11,127,1,126,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,7720,6859,1,0.0,1,1,46,370,16,21,1
24,17,0,0.555555556,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,2,33,0,0.0,0,0,0,0,0,0,0
24,17,0,0.777777778,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,2705,4239,1,100.0,1,0,8,187,0,210,1
24,17,0,1.0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1373,718,1,0.0,0,0,18,17,0,37,1
35,26,0,0.772727273,3,1,0,0,0.0,17,0.486,6,0.171,0,0,0,4,0.114,1,13,103,1,0.0,0,0,0,0,0,1,0
24,17,0,0.7,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1292,314,1,0.0,1,0,9,129,6,81,1
35,29,0,1.0,3,1,0,0,0.0,23,0.657,0,0.0,0,0,0,1,0.029,0,38,132,0,0.0,0,1,0,0,0,1,0
28,13,0,1.0,4,0,0,0,0.0,17,0.607,0,0.0,0,0,0,3,0.107,1,233,22883,1,93.33333333,1,0,13,12,0,2,0
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,279,505,1,100.0,0,0,6,0,0,16,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,4510,1384,1,100.0,1,0,25,141,0,52,1
22,16,0,1.0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,2,31,0,0.0,0,0,0,0,0,0,0
77,48,0,0.568181818,3,1,0,0,0.0,64,0.831,0,0.0,0,0,0,5,0.065,1,82,163,1,0.0,0,0,2,0,0,0,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1351,564,1,100.0,1,0,29,119,2,13,1
46,19,0,1.0,3,0,0,0,0.0,35,0.761,0,0.0,0,0,0,3,0.065,1,9,98,1,96.96969697,0,0,0,1,0,1,0
40,33,0,0.923076923,2,2,0,0,0.0,26,0.65,0,0.0,0,0,0,2,0.05,1,3592,596,1,0.0,1,0,8,70,2,67,1
29,22,0,0.6,2,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,2358,9381,1,0.0,0,1,24,112,8,116,1
27,5,0,1.0,2,0,0,0,0.0,16,0.593,0,0.0,0,0,0,3,0.111,1,29,1097,1,100.0,1,0,1,8,0,1,0
404,11,0,1.0,3,0,0,0,0.0,305,0.755,69,0.171,6,1,0,15,0.054,1,90,501,1,0.0,0,1,0,2,0,2,0
54,46,0,0.642857143,3,1,0,0,0.0,27,0.5,15,0.278,0,0,0,4,0.074,1,2,1152,1,0.0,0,1,1,1,0,1,0
83,74,0,0.449275362,4,2,0,0,0.0,64,0.771,7,0.084,0,0,0,4,0.048,1,9,91,1,0.0,0,0,0,0,0,0,0
21,15,0,1.0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,8,49,1,100.0,0,0,0,0,0,0,0
49,40,0,0.416666667,3,1,0,0,0.0,31,0.633,4,0.082,0,0,0,6,0.122,1,59,78,1,0.0,1,0,3,1,0,0,0
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1772,1826,1,100.0,1,0,17,0,8,12,1
35,27,0,0.4,2,2,0,0,0.0,20,0.571,0,0.0,0,0,0,4,0.114,0,13,71,1,0.0,0,0,0,0,0,0,0
28,22,0,0.785714286,3,2,0,0,0.0,13,0.464,2,0.071,0,0,0,2,0.071,0,2,483,1,0.0,0,0,0,0,0,0,0
35,27,0,0.652173913,3,1,0,0,0.0,17,0.486,7,0.2,0,0,0,3,0.086,1,68,80,1,0.0,0,0,0,0,0,1,0
27,21,0,0.642857143,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,20,215,1,0.0,0,0,0,0,0,0,0
34,27,0,0.9,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,2,0.059,1,967,1782,1,0.0,0,1,5,281,0,303,1
30,24,0,1.0,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,15,155,1,100.0,0,0,0,0,0,0,0
36,30,0,0.681818182,3,2,0,0,0.0,23,0.639,0,0.0,0,0,0,2,0.056,0,5,312,0,0.0,0,0,0,0,0,0,0
39,33,0,1.0,3,1,0,0,0.0,27,0.692,0,0.0,0,0,0,1,0.026,0,2,46,0,0.0,0,0,0,0,0,0,0
22,15,0,1.0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,177,1138,1,100.0,1,0,0,1,0,2,1
23,17,0,1.0,4,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,165,293,1,100.0,0,0,6,0,14,0,0
21,14,0,1.0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,312,168,1,100.0,1,1,9,4,2,10,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1054,9865,1,100.0,1,1,6,187,0,216,1
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,3186,5125,1,100.0,0,0,11,288,0,12,1
54,45,0,0.317073171,3,2,0,0,0.0,33,0.611,7,0.13,0,0,0,6,0.111,1,90,394,1,0.0,0,1,0,2,0,2,0
75,28,0,0.833333333,3,1,0,0,0.0,60,0.8,4,0.053,0,0,0,4,0.053,0,13,123,1,0.0,0,0,0,1,0,1,0
26,19,0,1.0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,292,452,1,0.0,0,0,14,48,1,16,1
43,34,0,0.827586207,4,1,0,0,0.0,13,0.302,18,0.419,0,0,0,4,0.093,1,256,549,1,0.0,0,0,0,0,0,9,0
40,32,0,0.583333333,3,4,0,0,0.0,19,0.475,5,0.125,0,0,0,5,0.125,0,4,525,0,4.166666667,1,0,1,0,0,0,0
29,22,0,1.0,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1157,8047,1,0.0,1,1,46,113,1,113,1
31,24,0,0.823529412,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,4687,12258,1,0.0,0,0,27,202,237,38,1
93,20,0,0.571428571,5,1,0,0,0.0,76,0.817,5,0.054,0,0,0,4,0.043,1,2,101,0,0.0,0,0,0,0,0,0,0
24,17,0,0.8,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1171,291,1,0.0,1,0,7,2,1,19,1
23,15,0,1.0,2,0,0,0,0.0,14,0.609,0,0.0,0,0,0,2,0.087,0,95,394,1,100.0,0,1,0,2,0,1,0
87,13,0,1.0,2,1,0,0,0.0,45,0.517,23,0.264,1,1,0,5,0.08,1,148,158,1,0.0,1,0,9,0,0,1,0
28,22,0,1.0,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,13,101,1,100.0,0,0,0,1,0,1,0
22,15,0,1.0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,9,70,1,100.0,0,0,0,0,0,1,0
27,20,0,1.0,2,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,36,0,0.0,0,0,0,0,0,0,0
18,12,0,1.0,3,1,0,0,0.0,2,0.111,4,0.222,0,0,0,1,0.056,0,9,50,1,100.0,0,0,0,0,0,0,0
33,26,0,1.0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1387,2439,1,100.0,0,0,13,21,3,1,1
21,13,0,0.888888889,3,0,0,0,0.0,5,0.238,7,0.333,0,0,0,2,0.095,0,9,54,1,100.0,0,0,0,0,0,0,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,340,459,1,100.0,0,0,7,1,1,5,1
25,18,0,0.727272727,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1063,9381,1,0.0,0,1,51,93,1,95,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,959,2323,1,100.0,1,0,5,38,0,56,1
64,43,0,0.256410256,3,1,0,0,0.0,30,0.469,21,0.328,0,0,0,5,0.078,1,4,58324,0,1.960784314,0,0,0,0,0,0,0
17,10,0,1.0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1861,592,1,100.0,1,0,21,322,2,333,1
23,17,0,1.0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,49,762,0,0.0,0,0,2,1,0,1,0
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,221,1272,1,100.0,0,1,2,27,0,29,1
32,25,0,0.882352941,3,1,0,0,0.0,15,0.469,4,0.125,0,0,0,2,0.062,0,2,41,0,5.882352941,0,0,0,0,0,0,0
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,879,8349,1,100.0,1,0,5,10,0,38,1
22,15,0,1.0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,3289,3551,1,0.0,1,1,13,176,12,8,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,3219,467,1,100.0,0,0,5,7,0,444,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,219,566,1,0.0,0,0,1,13,0,18,1
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1808,7173,1,0.0,0,0,4,148,16,81,1
88,80,0,0.186666667,4,2,0,0,0.0,64,0.727,13,0.148,0,0,0,3,0.034,1,90,394,1,0.0,0,1,0,2,0,2,0
57,14,0,0.727272727,2,1,0,0,0.0,25,0.439,18,0.316,0,1,0,6,0.123,0,9,66,1,0.0,0,0,0,0,0,0,0
22,16,0,1.0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,2,31,0,0.0,0,0,0,0,0,0,0
17,10,0,1.0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,3677,9381,1,100.0,1,1,7,158,2,168,1
39,30,0,0.653846154,3,1,0,0,0.0,20,0.513,6,0.154,0,0,0,5,0.128,1,273,20080,1,0.0,1,0,9,1,0,4,0
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1084,9381,1,100.0,1,1,32,70,0,77,1
29,22,0,0.8,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1399,9381,1,0.0,1,1,20,508,12,516,1
51,20,0,0.529411765,2,1,0,0,0.0,37,0.725,0,0.0,0,0,0,6,0.118,1,95,394,1,0.0,0,1,0,2,0,1,0
27,20,0,0.769230769,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,2417,15091,1,0.0,1,1,24,61,2,63,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,728,1782,1,100.0,1,0,9,51,4,48,1
44,36,0,0.53125,3,1,0,0,0.0,19,0.432,12,0.273,0,0,0,5,0.114,1,68,80,1,0.0,0,0,0,0,0,1,0
25,8,0,1.0,2,0,0,0,0.0,13,0.52,1,0.04,0,0,0,3,0.12,1,36,265,1,100.0,0,0,0,0,0,0,0
27,20,0,0.583333333,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,459,2464,1,0.0,1,0,38,86,0,85,1
25,19,0,1.0,2,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,35,0,0.0,0,0,0,0,0,0,0
35,28,0,0.857142857,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,1276,530,1,0.0,1,0,12,113,1,8,1
37,30,0,1.0,3,1,0,0,0.0,25,0.676,0,0.0,0,0,0,1,0.027,0,2,99,0,0.0,0,0,0,0,0,1,0
31,24,0,0.823529412,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1267,1532,1,0.0,1,1,3,152,0,132,1
18,11,0,1.0,3,0,0,0,0.0,10,0.556,0,0.0,0,0,0,1,0.056,0,146,9379,1,100.0,1,0,5,2,0,4,0
23,16,0,1.0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,2,32,0,0.0,0,0,0,0,0,0,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2287,34819,1,100.0,0,1,19,174,14,185,1
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,355,1214,1,100.0,1,0,0,0,1,16,1
24,17,0,0.8,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,137,1236,1,0.0,0,1,3,29,0,22,1
22,16,0,1.0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,3,162,0,0.0,0,0,0,0,0,0,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,410,1465,1,100.0,1,1,6,26,0,23,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2517,9381,1,100.0,0,1,39,275,7,293,1
34,27,0,1.0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,3007,7004,1,100.0,0,1,95,125,4,119,1
24,17,0,1.0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1565,9381,1,100.0,1,1,28,177,0,188,1
26,19,0,0.75,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,782,14382,1,0.0,0,0,21,26,0,34,1
26,20,0,0.846153846,2,2,0,0,0.0,8,0.308,5,0.192,0,0,0,2,0.077,0,9,50,1,0.0,0,0,0,0,0,0,0
39,30,0,0.884615385,3,1,0,0,0.0,26,0.667,2,0.051,0,0,0,3,0.077,1,229,82948,1,0.0,0,0,2,0,0,1,0
26,19,0,0.636363636,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,870,6740,1,100.0,0,0,6,22,4,12,1
32,25,0,0.823529412,3,1,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,2273,9381,1,100.0,0,1,12,173,6,177,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2077,12769,1,100.0,1,0,17,44,0,17,1
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,3504,9381,1,87.5,1,1,25,355,5,369,1
34,26,0,0.944444444,3,1,0,0,0.0,20,0.588,1,0.029,0,0,0,2,0.059,0,9,113,1,100.0,0,0,0,1,0,1,0
72,25,0,0.5,2,2,0,0,0.0,57,0.792,3,0.042,0,0,0,5,0.069,0,13,117,1,0.0,0,0,0,1,0,1,0
19,13,0,1.0,2,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,2,28,0,0.0,0,0,0,0,0,0,0
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,365,170,1,100.0,0,0,11,6,0,18,1
32,23,0,0.842105263,3,1,0,0,0.0,21,0.656,0,0.0,0,0,0,3,0.094,1,108,8125,1,0.0,0,0,0,0,0,3,0
35,27,0,0.565217391,3,1,0,0,0.0,23,0.657,1,0.029,0,0,0,3,0.086,1,108,8125,1,0.0,0,0,0,0,0,3,0
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,2031,16141,1,100.0,1,0,38,57,0,22,1
24,18,0,0.7,3,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,16,50,1,0.0,0,0,0,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,427,2211,1,100.0,1,1,13,65,1,8,1
34,25,0,0.80952381,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,13,101,1,0.0,0,0,0,0,0,1,0
39,31,0,0.777777778,3,1,0,0,0.0,29,0.744,0,0.0,0,0,0,2,0.051,1,129,368,1,0.0,0,1,1,3,0,0,0
33,26,0,1.0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1286,25571,1,100.0,0,1,21,118,1,106,1
84,19,0,1.0,3,1,0,0,0.0,57,0.679,6,0.071,0,1,0,8,0.107,1,3,93,0,1.5625,0,0,0,0,0,0,0
34,25,0,0.80952381,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,273,19956,1,0.0,1,0,9,1,0,4,0
46,13,0,1.0,3,0,0,0,0.0,28,0.609,2,0.043,0,1,0,8,0.196,0,9,110,1,0.0,0,0,0,1,0,1,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,600,9269,1,100.0,1,0,7,36,0,10,1
36,19,0,1.0,3,0,0,0,0.0,25,0.694,0,0.0,0,0,0,3,0.083,1,17,5179,0,0.0,0,1,1,0,0,0,0
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2085,8047,1,100.0,1,1,16,456,0,473,1
26,20,0,1.0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,9,79,1,100.0,0,0,0,1,0,1,0
40,32,0,0.892857143,3,1,0,0,0.0,17,0.425,13,0.325,0,0,0,2,0.05,1,13,154,1,0.0,0,1,0,0,0,1,0
35,28,0,1.0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,337,9381,1,100.0,0,1,18,22,0,31,1
31,24,0,0.588235294,2,2,0,0,0.0,16,0.516,0,0.0,0,0,0,3,0.097,1,974,1179,1,0.0,1,0,18,164,0,17,1
22,15,0,1.0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,7711,40797,1,100.0,0,1,41,314,11,326,1
25,19,0,1.0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,2826,1,100.0,0,0,1,1,0,1,0
27,21,0,0.583333333,4,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,8,41,1,0.0,0,0,0,0,0,0,0
29,23,0,1.0,3,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,0,119,320,1,100.0,0,0,0,1,2,4,0
48,39,0,0.285714286,3,2,0,0,0.0,29,0.604,5,0.104,0,0,0,6,0.125,1,2,71,0,2.857142857,0,0,0,0,0,1,0
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1439,4955,1,100.0,1,1,68,185,0,200,1
21,14,0,1.0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1979,3209,1,100.0,0,1,15,59,0,62,1
24,16,0,1.0,3,0,0,0,0.0,15,0.625,0,0.0,0,0,0,1,0.042,1,25,565,1,100.0,0,0,0,0,1,1,0
92,19,0,0.733333333,3,0,0,0,0.0,72,0.783,8,0.087,0,0,0,4,0.043,1,878,10415,1,100.0,0,1,12,0,0,2,0
50,37,0,0.310344828,3,3,0,0,0.0,32,0.64,0,0.0,0,0,0,7,0.14,0,11,81,1,0.0,0,0,0,0,0,0,0
26,19,0,0.666666667,2,1,0,0,0.0,12,0.462,1,0.038,0,0,0,1,0.038,1,3036,1350,1,100.0,1,0,19,57,0,41,1
32,24,0,0.35,3,1,0,0,0.0,20,0.625,0,0.0,0,0,0,5,0.156,0,13,105,1,0.0,0,0,0,1,0,1,0
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,805,15844,1,100.0,1,1,17,40,0,59,1
19,13,0,1.0,4,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,15,155,1,100.0,0,0,0,0,0,0,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,4420,8047,1,100.0,0,1,26,259,0,271,1
29,22,0,0.714285714,3,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1861,17679,1,100.0,0,0,14,107,0,159,1
69,37,0,0.294117647,2,1,0,0,0.0,47,0.681,7,0.101,1,1,0,6,0.116,0,2,2830363,0,0.0,0,0,0,0,0,0,0
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,625,1090,1,100.0,0,0,11,113,0,23,1
37,23,0,0.421052632,3,0,0,0,0.0,24,0.649,0,0.0,0,0,0,5,0.135,1,297,424,1,100.0,0,1,0,2,5,4,0
42,33,0,0.466666667,2,1,0,0,0.0,29,0.69,1,0.024,0,0,0,4,0.095,1,141,161,1,0.0,0,0,0,0,0,3,0
31,23,0,0.722222222,4,1,0,0,0.0,14,0.452,6,0.194,0,0,0,3,0.097,1,173,19298,1,0.0,0,0,9,2,0,3,0
